16/05/13 16:46:00,C,44,5
16/05/13 16:47:00,C,44,5
16/05/13 16:48:00,C,44,5
16/05/13 16:49:00,C,44
16/05/13 16:50:00,C,44
16/05/13 16:51:00,C,43,5
16/05/13 16:52:00,C,43,5
16/05/13 16:53:00,C,42,5
16/05/13 16:54:00,C,42
16/05/13 16:55:00,C,41
16/05/13 16:56:00,C,39,5
16/05/13 16:57:00,C,38
16/05/13 16:58:00,C,36,5
16/05/13 16:59:00,C,35,5
16/05/13 17:00:00,C,34,5
16/05/13 17:01:00,C,32,5
16/05/13 17:02:00,C,30,5
16/05/13 17:03:00,C,30
16/05/13 17:04:00,C,29,5
16/05/13 17:05:00,C,30,5
16/05/13 17:06:00,C,31,5
16/05/13 17:07:00,C,32,5
16/05/13 17:08:00,C,34
16/05/13 17:09:00,C,35
16/05/13 17:10:00,C,37
16/05/13 17:11:00,C,39
16/05/13 17:12:00,C,41
16/05/13 17:13:00,C,42
16/05/13 17:14:00,C,43,5
16/05/13 17:15:00,C,45,5
16/05/13 17:16:00,C,48,5
16/05/13 17:17:00,C,51,5
16/05/13 17:18:00,C,54
16/05/13 17:19:00,C,55
16/05/13 17:20:00,C,55
16/05/13 17:21:00,C,55
16/05/13 17:22:00,C,54
16/05/13 17:23:00,C,53
16/05/13 17:24:00,C,51
16/05/13 17:25:00,C,49,5
16/05/13 17:26:00,C,48
16/05/13 17:27:00,C,46,5
16/05/13 17:28:00,C,45
16/05/13 17:29:00,C,43,5
16/05/13 17:30:00,C,42
16/05/13 17:31:00,C,41
16/05/13 17:32:00,C,40
16/05/13 17:33:00,C,39
16/05/13 17:34:00,C,38,5
16/05/13 17:35:00,C,37,5
16/05/13 17:36:00,C,37
16/05/13 17:37:00,C,36,5
16/05/13 17:38:00,C,35,5
16/05/13 17:39:00,C,35
16/05/13 17:40:00,C,34,5
16/05/13 17:41:00,C,34,5
16/05/13 17:42:00,C,34
16/05/13 17:43:00,C,33,5
16/05/13 17:44:00,C,33,5
16/05/13 17:45:00,C,33
16/05/13 17:46:00,C,32,5
16/05/13 17:47:00,C,30,5
16/05/13 17:48:00,C,29
16/05/13 17:49:00,C,28,5
16/05/13 17:50:00,C,28,5
16/05/13 17:51:00,C,29
16/05/13 17:52:00,C,31
16/05/13 17:53:00,C,32,5
16/05/13 17:54:00,C,34
16/05/13 17:55:00,C,36
16/05/13 17:56:00,C,38,5
16/05/13 17:57:00,C,41,5
16/05/13 17:58:00,C,44
16/05/13 17:59:00,C,46
16/05/13 18:00:00,C,48
16/05/13 18:01:00,C,50
16/05/13 18:02:00,C,49
16/05/13 18:03:00,C,47
16/05/13 18:04:00,C,44
16/05/13 18:05:00,C,41
16/05/13 18:06:00,C,39
16/05/13 18:07:00,C,37
16/05/13 18:08:00,C,34,5
16/05/13 18:09:00,C,32,5
16/05/13 18:10:00,C,32
16/05/13 18:11:00,C,32
16/05/13 18:12:00,C,32
16/05/13 18:13:00,C,33
16/05/13 18:14:00,C,35,5
16/05/13 18:15:00,C,38
16/05/13 18:16:00,C,41
16/05/13 18:17:00,C,43,5
16/05/13 18:18:00,C,46
16/05/13 18:19:00,C,48,5
16/05/13 18:20:00,C,50,5
16/05/13 18:21:00,C,51,5
16/05/13 18:22:00,C,50
16/05/13 18:23:00,C,47,5
16/05/13 18:24:00,C,44,5
16/05/13 18:25:00,C,41,5
16/05/13 18:26:00,C,39
16/05/13 18:27:00,C,37
16/05/13 18:28:00,C,35,5
16/05/13 18:29:00,C,34,5
16/05/13 18:30:00,C,33,5
16/05/13 18:31:00,C,32,5
16/05/13 18:32:00,C,32
16/05/13 18:33:00,C,31,5
16/05/13 18:34:00,C,31
16/05/13 18:35:00,C,31
16/05/13 18:36:00,C,30,5
16/05/13 18:37:00,C,30,5
16/05/13 18:38:00,C,31
16/05/13 18:39:00,C,33
16/05/13 18:40:00,C,35
16/05/13 18:41:00,C,37
16/05/13 18:42:00,C,39
16/05/13 18:43:00,C,41
16/05/13 18:44:00,C,44,5
16/05/13 18:45:00,C,48
16/05/13 18:46:00,C,50
16/05/13 18:47:00,C,51,5
16/05/13 18:48:00,C,50
16/05/13 18:49:00,C,47,5
16/05/13 18:50:00,C,45
16/05/13 18:51:00,C,42,5
16/05/13 18:52:00,C,40,5
16/05/13 18:53:00,C,34
16/05/13 18:54:00,C,31,5
16/05/13 18:55:00,C,30,5
16/05/13 18:56:00,C,30,5
16/05/13 18:57:00,C,30,5
16/05/13 18:58:00,C,30,5
16/05/13 18:59:00,C,30,5
16/05/13 19:00:00,C,30,5
16/05/13 19:01:00,C,30,5
16/05/13 19:02:00,C,31,5
16/05/13 19:03:00,C,33,5
16/05/13 19:04:00,C,35,5
16/05/13 19:05:00,C,37,5
16/05/13 19:06:00,C,39
16/05/13 19:07:00,C,40,5
16/05/13 19:08:00,C,42
16/05/13 19:09:00,C,45,5
16/05/13 19:10:00,C,48
16/05/13 19:11:00,C,50
16/05/13 19:12:00,C,51,5
16/05/13 19:13:00,C,50
16/05/13 19:14:00,C,48
16/05/13 19:15:00,C,45
16/05/13 19:16:00,C,42
16/05/13 19:17:00,C,40
16/05/13 19:18:00,C,38
16/05/13 19:19:00,C,36,5
16/05/13 19:20:00,C,35,5
16/05/13 19:21:00,C,34
16/05/13 19:22:00,C,33,5
16/05/13 19:23:00,C,32,5
16/05/13 19:24:00,C,32
16/05/13 19:25:00,C,31,5
16/05/13 19:26:00,C,31,5
16/05/13 19:27:00,C,31
16/05/13 19:28:00,C,31
16/05/13 19:29:00,C,30,5
16/05/13 19:30:00,C,30,5
16/05/13 19:31:00,C,30
16/05/13 19:32:00,C,30
16/05/13 19:33:00,C,30
16/05/13 19:34:00,C,30
16/05/13 19:35:00,C,30
16/05/13 19:36:00,C,29,5
16/05/13 19:37:00,C,29,5
16/05/13 19:38:00,C,29,5
16/05/13 19:39:00,C,29,5
16/05/13 19:40:00,C,29,5
16/05/13 19:41:00,C,29,5
16/05/13 19:42:00,C,29,5
16/05/13 19:43:00,C,29,5
16/05/13 19:44:00,C,31,5
16/05/13 19:45:00,C,31
16/05/13 19:46:00,C,31
